match_id,date,player_name,team,opponent_team,runs,balls,fours,sixes,dismissals,strike_rate,balls_bowled,runs_conceded,wickets,economy,form_batting_5,form_bowling_5,rolling_index,fantasy_points
1199548,2019-11-02,GJ Delany,Ireland,Namibia,1.0,3.0,0.0,0.0,3.0,33.33,3.0,2.0,3.0,4.0,16.4,3.4,23.44,76.0
1273722,2021-10-22,GJ Delany,Ireland,Namibia,3.0,3.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,16.4,2.6,20.24,3.0
1299594,2022-02-12,GJ Delany,Ireland,Oman,6.0,7.0,0.0,0.0,7.0,85.71,2.0,2.0,2.0,6.0,17.2,2.6,20.72,56.0
1299581,2022-02-22,GJ Delany,Ireland,Oman,30.0,17.0,1.0,3.0,17.0,176.47,0.0,0.0,0.0,0.0,8.8,1.8,12.48,37.0
1303307,2022-06-26,GJ Delany,Ireland,India,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.8,0.0
1303308,2022-06-28,GJ Delany,Ireland,India,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.8,0.4,6.28,0.0
1298138,2022-10-17,GJ Delany,Ireland,Zimbabwe,15.0,10.0,1.0,1.0,10.0,150.0,11.0,19.0,11.0,10.36,10.2,2.6,16.52,293.0
1355720,2023-03-27,GJ Delany,Ireland,Bangladesh,17.0,9.0,2.0,0.0,9.0,188.89,12.0,18.0,12.0,9.0,12.4,4.6,25.84,319.0
1355721,2023-03-29,GJ Delany,Unknown,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,7.5,6.4,5.4,25.44,100.0
1355722,2023-03-31,GJ Delany,Unknown,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,6.4,6.8,31.04,175.0
1408103,2023-12-07,GJ Delany,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,11.0,9.27,6.4,9.0,39.84,275.0
1426830,2024-05-10,GJ Delany,Ireland,Pakistan,10.0,6.0,1.0,0.0,6.0,166.67,12.0,11.0,12.0,5.5,5.4,9.2,40.04,311.0
1426831,2024-05-12,GJ Delany,Ireland,Pakistan,12.0,5.0,1.0,1.0,5.0,240.0,0.0,0.0,0.0,0.0,4.4,6.8,29.84,15.0
1428156,2024-05-24,GJ Delany,Unknown,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,8.0,7.5,4.4,7.6,33.04,200.0
1415708,2024-06-05,GJ Delany,Ireland,India,15.0,6.0,2.0,1.0,6.0,250.0,0.0,0.0,0.0,0.0,7.4,6.2,29.24,19.0
1415713,2024-06-07,GJ Delany,Ireland,Canada,2.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,7.8,4.0,20.68,2.0
1415736,2024-06-16,GJ Delany,Ireland,Pakistan,27.0,17.0,0.0,3.0,17.0,158.82,12.0,19.0,12.0,9.5,11.2,4.0,22.72,333.0
1467706,2025-02-25,GJ Delany,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.8,4.2,22.08,25.0
1448360,2025-09-17,GJ Delany,Unknown,England,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.8,3.2,18.08,75.0
1448362,2025-09-21,GJ Delany,Unknown,England,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,10.0,5.8,3.8,18.68,75.0
682957,2014-04-01,GJ Maxwell,Australia,Bangladesh,4.0,2.0,1.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,,,,5.0
951337,2016-03-18,GJ Maxwell,Australia,New Zealand,10.0,6.0,2.0,0.0,6.0,166.67,0.0,0.0,0.0,0.0,,,,12.0
951347,2016-03-21,GJ Maxwell,Australia,Bangladesh,13.0,4.0,0.0,2.0,4.0,325.0,0.0,0.0,0.0,0.0,,,,17.0
1142914,2018-07-02,GJ Maxwell,Unknown,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,,,,150.0
1142917,2018-07-05,GJ Maxwell,Australia,Pakistan,10.0,8.0,2.0,0.0,8.0,125.0,15.0,24.0,15.0,9.6,7.4,4.2,21.24,387.0
1142919,2018-07-08,GJ Maxwell,Australia,Pakistan,5.0,5.0,0.0,0.0,5.0,100.0,12.0,18.0,12.0,9.0,7.6,6.6,30.96,305.0
1157372,2018-10-24,GJ Maxwell,Australia,Pakistan,1.0,4.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,5.8,6.6,29.88,1.0
1157373,2018-10-26,GJ Maxwell,Australia,Pakistan,49.0,38.0,4.0,2.0,38.0,128.95,7.0,6.0,7.0,5.14,13.0,8.0,39.8,232.0
1157374,2018-10-28,GJ Maxwell,Australia,Pakistan,2.0,3.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,13.4,6.8,35.24,2.0
1144990,2018-11-21,GJ Maxwell,Australia,India,9.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,13.2,3.8,23.12,9.0
1144991,2018-11-23,GJ Maxwell,Australia,India,4.0,5.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0,13.0,1.4,13.4,4.0
1144992,2018-11-25,GJ Maxwell,Australia,India,7.0,11.0,1.0,0.0,11.0,63.64,10.0,4.0,10.0,2.4,14.2,3.4,22.12,258.0
1223953,2020-12-06,GJ Maxwell,Unknown,India,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,16.0,4.4,2.6,13.04,75.0
1223954,2020-12-08,GJ Maxwell,Australia,India,3.0,2.0,0.0,0.0,2.0,150.0,2.0,0.0,2.0,0.0,4.6,3.0,14.76,53.0
1273745,2021-11-04,GJ Maxwell,Unknown,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,2.25,2.8,4.6,20.08,200.0
1273755,2021-11-11,GJ Maxwell,Australia,Pakistan,5.0,8.0,0.0,0.0,8.0,62.5,18.0,20.0,18.0,6.67,3.0,8.2,34.6,455.0
1273756,2021-11-14,GJ Maxwell,Australia,New Zealand,10.0,8.0,2.0,0.0,8.0,125.0,0.0,0.0,0.0,0.0,3.6,6.2,26.96,12.0
1327503,2022-09-20,GJ Maxwell,Unknown,India,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,12.0,3.6,6.4,27.76,100.0
1389392,2023-11-26,GJ Maxwell,Australia,India,2.0,4.0,0.0,0.0,4.0,50.0,6.0,14.0,6.0,14.0,3.4,7.2,30.84,152.0
1389393,2023-11-28,GJ Maxwell,Australia,India,47.0,24.0,2.0,4.0,24.0,195.83,1.0,1.0,1.0,6.0,12.8,5.8,30.88,82.0
1415710,2024-06-05,GJ Maxwell,Unknown,Oman,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,11.8,3.4,20.68,150.0
1415744,2024-06-20,GJ Maxwell,Australia,Bangladesh,14.0,6.0,1.0,1.0,6.0,233.33,6.0,7.0,6.0,7.0,12.6,4.6,25.96,167.0
1415751,2024-06-24,GJ Maxwell,Australia,India,2.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,13.0,3.8,23.0,2.0
1426552,2024-11-14,GJ Maxwell,Australia,Pakistan,43.0,20.0,5.0,3.0,20.0,215.0,0.0,0.0,0.0,0.0,21.2,2.6,23.12,54.0
1426553,2024-11-16,GJ Maxwell,Australia,Pakistan,21.0,20.0,2.0,0.0,20.0,105.0,6.0,11.0,6.0,11.0,16.0,3.6,24.0,173.0
1478910,2025-11-06,GJ Maxwell,Australia,India,1.0,2.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,16.2,2.4,19.32,1.0
1243019,2021-02-11,GJ Snyman,South Africa,Pakistan,1.0,1.0,0.0,0.0,1.0,100.0,6.0,12.0,6.0,12.0,,,,151.0
1426450,2024-04-01,GJ van Rensburg,Namibia,Oman,2.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,,,,2.0
1436478,2024-06-10,GK Berg,Unknown,France,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,,,,25.0
1144161,2019-02-01,GL Cloete,South Africa,Pakistan,2.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,,,,2.0
1379589,2023-06-13,GM Muthui,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,,,,75.0
1379581,2023-06-18,GM Muthui,Kenya,Uganda,2.0,3.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,,,,2.0
1407102,2023-11-27,GM Muthui,Unknown,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,,,,50.0
1407107,2023-11-30,GM Muthui,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,18.6,,,,250.0
1283024,2021-10-16,GM Ntambalika,Malawi,Uganda,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,,,,1.0
1197397,2019-08-18,GM Strydom,Cayman Islands,Canada,21.0,13.0,2.0,1.0,13.0,161.54,0.0,0.0,0.0,0.0,,,,25.0
1197402,2019-08-22,GM Strydom,Cayman Islands,Canada,6.0,13.0,0.0,0.0,13.0,46.15,0.0,0.0,0.0,0.0,,,,6.0
1383069,2023-07-20,GP Meade,Italy,Ireland,7.0,7.0,1.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,,,,8.0
1436478,2024-06-10,GP Meade,Italy,France,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.0
1355720,2023-03-27,GR Adair,Ireland,Bangladesh,13.0,10.0,3.0,0.0,10.0,130.0,0.0,0.0,0.0,0.0,,,,16.0
1355721,2023-03-29,GR Adair,Ireland,Bangladesh,2.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,,,2.0
1355722,2023-03-31,GR Adair,Ireland,Bangladesh,6.0,8.0,1.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0,,,,7.0
1426832,2024-05-14,GR Adair,Ireland,Pakistan,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1448362,2025-09-21,GR Adair,Ireland,England,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,2.52,0.0
1299571,2022-02-19,GR Russ,Philippines,Nepal,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1348323,2023-01-12,GS Ballance,Zimbabwe,Ireland,2.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,,,2.0
860281,2015-08-01,GSNFG Jayasuriya,Unknown,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,25.0
914219,2016-01-10,GSNFG Jayasuriya,Sri Lanka,New Zealand,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,,,,1.0
966753,2016-02-28,GSNFG Jayasuriya,Sri Lanka,Bangladesh,2.0,3.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,,,,2.0
1198489,2019-10-05,GSNFG Jayasuriya,Sri Lanka,Pakistan,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,,,,1.0
1198490,2019-10-07,GSNFG Jayasuriya,Sri Lanka,Pakistan,23.0,16.0,3.0,0.0,16.0,143.75,0.0,0.0,0.0,0.0,5.4,0.2,4.04,26.0
1286682,2021-11-13,GT Taylor,Unknown,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,6.0,,,,375.0
1489581,2025-06-12,GT Taylor,Bahamas,Canada,1.0,2.0,0.0,0.0,2.0,50.0,3.0,6.0,3.0,12.0,,,,76.0
1488334,2025-06-21,GT Taylor,Bahamas,Canada,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1332501,2022-09-20,Gagandeep Singh,Ghana,Uganda,3.0,3.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,,,3.0
1286670,2021-11-08,Garret Banner,Unknown,Canada,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,18.0,,,,125.0
1271447,2021-08-06,Ghulam Ahmadi,Unknown,France,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,3.43,,,,175.0
1271448,2021-08-07,Ghulam Ahmadi,Unknown,France,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.8,,,,125.0
1170457,2019-01-31,Ghulam Shabber,United Arab Emirates,Nepal,7.0,8.0,1.0,0.0,8.0,87.5,0.0,0.0,0.0,0.0,,,,8.0
1170458,2019-02-01,Ghulam Shabber,United Arab Emirates,Nepal,6.0,8.0,1.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0,,,,7.0
1170459,2019-02-03,Ghulam Shabber,United Arab Emirates,Nepal,4.0,6.0,0.0,0.0,6.0,66.67,0.0,0.0,0.0,0.0,,,,4.0
1199502,2019-10-18,Ghulam Shabber,United Arab Emirates,Oman,4.0,10.0,0.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,,,,4.0
1399113,2023-10-03,Gulsan Jha,Nepal,India,6.0,6.0,1.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,,,,7.0
1405321,2023-11-02,Gulsan Jha,Nepal,Oman,1.0,2.0,0.0,0.0,2.0,50.0,9.0,19.0,9.0,12.67,,,,226.0
1405327,2023-11-05,Gulsan Jha,Nepal,Oman,42.0,24.0,2.0,4.0,24.0,175.0,11.0,14.0,11.0,7.64,,,,327.0
1422043,2024-03-05,Gulsan Jha,Nepal,Netherlands,15.0,5.0,0.0,2.0,5.0,300.0,0.0,0.0,0.0,0.0,,,,19.0
1415707,2024-06-04,Gulsan Jha,Unknown,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,9.0,12.8,4.8,26.88,100.0
1415737,2024-06-16,Gulsan Jha,Nepal,Bangladesh,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.6,4.8,26.16,0.0
1450824,2024-09-29,Gulsan Jha,Nepal,Oman,40.0,20.0,3.0,3.0,20.0,200.0,8.0,7.0,8.0,5.25,19.4,4.6,30.04,249.0
1450826,2024-10-01,Gulsan Jha,Nepal,Canada,12.0,10.0,0.0,1.0,10.0,120.0,0.0,0.0,0.0,0.0,13.4,2.4,17.64,14.0
1450827,2024-10-02,Gulsan Jha,Nepal,Oman,1.0,3.0,0.0,0.0,3.0,33.33,15.0,17.0,15.0,6.8,10.6,5.4,27.96,376.0
1453518,2024-10-17,Gulsan Jha,Nepal,United States of America,4.0,3.0,1.0,0.0,3.0,133.33,13.0,19.0,13.0,8.77,11.4,7.2,35.64,330.0
1453519,2024-10-19,Gulsan Jha,Nepal,United States of America,9.0,4.0,0.0,1.0,4.0,225.0,3.0,2.0,3.0,4.0,13.2,7.8,39.12,86.0
1453520,2024-10-20,Gulsan Jha,Unknown,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,14.0,8.57,5.2,9.0,39.12,350.0
1503466,2025-10-15,Gulsan Jha,Unknown,Oman,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,11.0,7.64,2.8,11.2,46.48,275.0
1275044,2021-09-10,Gurdeep Singh,Kenya,Uganda,2.0,5.0,0.0,0.0,5.0,40.0,6.0,14.0,6.0,14.0,,,,152.0
1199509,2019-10-20,H Carlyon,Jersey,Canada,3.0,3.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,,,3.0
1321466,2022-07-11,H Carlyon,Jersey,United States of America,2.0,5.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,,,,2.0
1286681,2021-11-11,H Fennell,Unknown,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,15.0,,,,50.0
1273720,2021-10-21,H Hiri,Papua New Guinea,Bangladesh,5.0,6.0,1.0,0.0,6.0,83.33,0.0,0.0,0.0,0.0,,,,6.0
1423372,2024-03-06,H Hiri,Papua New Guinea,Oman,24.0,20.0,1.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,,,,27.0
1423374,2024-03-08,H Hiri,Papua New Guinea,Oman,38.0,34.0,3.0,0.0,34.0,111.76,0.0,0.0,0.0,0.0,,,,41.0
1423441,2024-03-12,H Hiri,Papua New Guinea,Nepal,21.0,10.0,1.0,2.0,10.0,210.0,0.0,0.0,0.0,0.0,,,,26.0
1423444,2024-03-13,H Hiri,Papua New Guinea,Nepal,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,17.8,0.0,10.68,1.0
1299577,2022-02-21,H Isorena,Philippines,Oman,5.0,12.0,1.0,0.0,12.0,41.67,0.0,0.0,0.0,0.0,,,,6.0
1497877,2025-09-04,H Kaushik,United Arab Emirates,Pakistan,3.0,5.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,0.0,,,,3.0
1496921,2025-09-10,H Kaushik,United Arab Emirates,India,2.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,,,2.0
1496929,2025-09-17,H Kaushik,United Arab Emirates,Pakistan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1503460,2025-10-12,H Kaushik,Unknown,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.5,,,,100.0
1503462,2025-10-13,H Kaushik,Unknown,Oman,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,4.2,1.0,2.8,11.8,250.0
1144161,2019-02-01,H Klaasen,South Africa,Pakistan,5.0,5.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,,,,5.0
1144162,2019-02-03,H Klaasen,South Africa,Pakistan,5.0,9.0,0.0,0.0,9.0,55.56,0.0,0.0,0.0,0.0,,,,5.0
1144163,2019-02-06,H Klaasen,South Africa,Pakistan,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1243019,2021-02-11,H Klaasen,South Africa,Pakistan,1.0,2.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,,,,1.0
1243020,2021-02-13,H Klaasen,South Africa,Pakistan,5.0,3.0,1.0,0.0,3.0,166.67,0.0,0.0,0.0,0.0,3.2,0.0,1.92,6.0
1251575,2021-04-10,H Klaasen,South Africa,Pakistan,32.0,18.0,1.0,3.0,18.0,177.78,0.0,0.0,0.0,0.0,8.6,0.0,5.16,39.0
1251576,2021-04-12,H Klaasen,South Africa,Pakistan,24.0,11.0,3.0,1.0,11.0,218.18,0.0,0.0,0.0,0.0,12.4,0.0,7.44,29.0
1251577,2021-04-14,H Klaasen,South Africa,Pakistan,12.0,7.0,2.0,0.0,7.0,171.43,0.0,0.0,0.0,0.0,14.8,0.0,8.88,14.0
1251578,2021-04-16,H Klaasen,South Africa,Pakistan,7.0,10.0,1.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0,16.0,0.0,9.6,8.0
1278688,2022-06-12,H Klaasen,South Africa,India,6.0,4.0,1.0,0.0,4.0,150.0,0.0,0.0,0.0,0.0,16.2,0.0,9.72,7.0
1278689,2022-06-14,H Klaasen,South Africa,India,3.0,3.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,10.4,0.0,6.24,3.0
1278690,2022-06-17,H Klaasen,South Africa,India,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,5.8,0.0,3.48,1.0
1298170,2022-11-03,H Klaasen,South Africa,Pakistan,15.0,9.0,3.0,0.0,9.0,166.67,0.0,0.0,0.0,0.0,6.4,0.0,3.84,18.0
1387598,2023-12-12,H Klaasen,South Africa,India,7.0,5.0,0.0,1.0,5.0,140.0,0.0,0.0,0.0,0.0,6.4,0.0,3.84,9.0
1387599,2023-12-14,H Klaasen,South Africa,India,5.0,5.0,1.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,6.2,0.0,3.72,6.0
1415721,2024-06-10,H Klaasen,South Africa,Bangladesh,31.0,33.0,2.0,2.0,33.0,93.94,0.0,0.0,0.0,0.0,11.8,0.0,7.08,37.0
1415741,2024-06-19,H Klaasen,South Africa,United States of America,20.0,11.0,0.0,2.0,11.0,181.82,0.0,0.0,0.0,0.0,15.6,0.0,9.36,24.0
1415755,2024-06-29,H Klaasen,South Africa,India,11.0,6.0,0.0,1.0,6.0,183.33,0.0,0.0,0.0,0.0,14.8,0.0,8.88,13.0
1449301,2024-11-08,H Klaasen,South Africa,India,7.0,4.0,1.0,0.0,4.0,175.0,0.0,0.0,0.0,0.0,14.8,0.0,8.88,8.0
1449302,2024-11-10,H Klaasen,South Africa,India,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,14.0,0.0,8.4,1.0
1449303,2024-11-13,H Klaasen,South Africa,India,9.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,9.6,0.0,5.76,9.0
1449304,2024-11-15,H Klaasen,South Africa,India,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,3.36,0.0
1432211,2024-12-10,H Klaasen,South Africa,Pakistan,12.0,13.0,0.0,1.0,13.0,92.31,0.0,0.0,0.0,0.0,5.8,0.0,3.48,14.0
1432212,2024-12-13,H Klaasen,South Africa,Pakistan,8.0,5.0,1.0,0.0,5.0,160.0,0.0,0.0,0.0,0.0,6.0,0.0,3.6,9.0
1404392,2023-10-27,H Klazinge,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,,,,75.0
1404394,2023-10-30,H Klazinge,Namibia,Zimbabwe,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.0
1476795,2025-03-19,H Klazinge,Namibia,Canada,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.0
682901,2014-03-17,H Masakadza,Zimbabwe,Ireland,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.0
894293,2015-08-09,H Masakadza,Zimbabwe,New Zealand,5.0,8.0,1.0,0.0,8.0,62.5,0.0,0.0,0.0,0.0,,,,6.0
958415,2016-01-15,H Masakadza,Zimbabwe,Bangladesh,10.0,13.0,1.0,0.0,13.0,76.92,0.0,0.0,0.0,0.0,,,,11.0
958417,2016-01-17,H Masakadza,Zimbabwe,Bangladesh,1.0,2.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,,,,1.0
958421,2016-01-22,H Masakadza,Zimbabwe,Bangladesh,25.0,16.0,1.0,2.0,16.0,156.25,0.0,0.0,0.0,0.0,8.4,0.0,5.04,30.0
1142913,2018-07-01,H Masakadza,Zimbabwe,Pakistan,6.0,5.0,0.0,1.0,5.0,120.0,0.0,0.0,0.0,0.0,9.4,0.0,5.64,8.0
1142916,2018-07-04,H Masakadza,Zimbabwe,Pakistan,1.0,4.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,8.6,0.0,5.16,1.0
1168522,2019-07-14,H Masakadza,Zimbabwe,Ireland,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.96,0.0
1197140,2019-09-13,H Masakadza,Zimbabwe,Bangladesh,9.0,10.0,1.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,8.2,0.0,4.92,10.0
1197143,2019-09-18,H Masakadza,Zimbabwe,Bangladesh,7.0,8.0,1.0,0.0,8.0,87.5,0.0,0.0,0.0,0.0,4.6,0.0,2.76,8.0
1436473,2024-06-09,H McAleer,Isle of Man,France,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
546462,2012-03-22,H Osinde,Canada,Ireland,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1286674,2021-11-10,H Patel,Canada,United States of America,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,,,,1.0
1426461,2024-04-13,H Rathod,Qatar,Nepal,2.0,2.0,0.0,0.0,2.0,100.0,11.0,11.0,11.0,6.0,,,,277.0
1271447,2021-08-06,H Singh,Germany,France,5.0,6.0,1.0,0.0,6.0,83.33,0.0,0.0,0.0,0.0,,,,6.0
1271448,2021-08-07,H Singh,Germany,France,7.0,5.0,0.0,0.0,5.0,140.0,0.0,0.0,0.0,0.0,,,,7.0
1257406,2021-04-05,H Ssenyondo,Unknown,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,5.4,,,,250.0
1309702,2022-04-09,H Ssenyondo,Unknown,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,9.0,16.67,,,,225.0
1407099,2023-11-26,H Ssenyondo,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,8.0,8.25,,,,200.0
1424764,2024-03-21,H Ssenyondo,Unknown,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,,,,75.0
1502745,2025-09-26,H Ssenyondo,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,8.0,8.25,0.0,7.6,30.4,200.0
1286674,2021-11-10,H Thaker,Unknown,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,,,,100.0
1299570,2022-02-19,H Thaker,Canada,Oman,6.0,2.0,0.0,1.0,2.0,300.0,9.0,7.0,9.0,4.67,,,,233.0
1299576,2022-02-21,H Thaker,Canada,Nepal,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1344787,2022-11-16,H Thaker,Unknown,Oman,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,15.0,12.4,,,,375.0
1344792,2022-11-20,H Thaker,Canada,Oman,10.0,12.0,0.0,0.0,12.0,83.33,8.0,18.0,8.0,13.5,3.2,7.2,30.72,210.0
1344795,2022-11-21,H Thaker,Canada,Oman,3.0,5.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,0.0,3.8,6.4,27.88,3.0
1425121,2024-04-07,H Thaker,Canada,United States of America,8.0,5.0,1.0,0.0,5.0,160.0,1.0,1.0,1.0,6.0,4.2,4.8,21.72,34.0
1425124,2024-04-12,H Thaker,Canada,United States of America,2.0,4.0,0.0,0.0,4.0,50.0,11.0,33.0,11.0,18.0,4.6,7.0,30.76,277.0
1425125,2024-04-13,H Thaker,Canada,United States of America,9.0,4.0,0.0,1.0,4.0,225.0,1.0,1.0,1.0,6.0,6.4,4.2,20.64,36.0
1446761,2024-08-23,H Thaker,Unknown,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,7.0,12.86,4.4,4.0,18.64,175.0
1446762,2024-08-24,H Thaker,Canada,United States of America,8.0,9.0,0.0,0.0,9.0,88.89,0.0,0.0,0.0,0.0,5.4,4.0,19.24,8.0
1446765,2024-08-27,H Thaker,Canada,United States of America,6.0,8.0,0.0,0.0,8.0,75.0,6.0,10.0,6.0,10.0,5.0,5.0,23.0,156.0
1450823,2024-09-28,H Thaker,Unknown,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,2.0,4.6,4.0,18.76,150.0
1450825,2024-09-30,H Thaker,Canada,Oman,14.0,17.0,0.0,1.0,17.0,82.35,6.0,5.0,6.0,5.0,5.6,5.0,23.36,166.0
