player_name,venue,matches_x,runs,balls_x,fours,sixes,dismissals,strike_rate,avg,matches_y,balls_y,runs_conceded,wickets,economy,bowling_avg,city,country
Mohammad Naim,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2.0,64.0,55.0,3.0,4.0,55.0,116.36,1.16,,,,,0.0,0.0,Al Amarat,
Mohammad Naim,Arun Jaitley Stadium,1.0,26.0,28.0,2.0,1.0,28.0,92.86,0.93,,,,,0.0,0.0,Delhi,
Mohammad Naim,Dubai International Cricket Stadium,1.0,17.0,16.0,3.0,0.0,16.0,106.25,1.06,,,,,0.0,0.0,,
Mohammad Naim,Eden Park,1.0,19.0,13.0,1.0,2.0,13.0,146.15,1.46,,,,,0.0,0.0,Auckland,
Mohammad Naim,Gaddafi Stadium,2.0,43.0,43.0,3.0,2.0,43.0,100.0,1.0,,,,,0.0,0.0,Lahore,
Mohammad Naim,Harare Sports Club,3.0,71.0,69.0,7.0,0.0,69.0,102.9,1.03,,,,,0.0,0.0,,
Mohammad Naim,McLean Park,1.0,38.0,37.0,4.0,0.0,37.0,102.7,1.03,,,,,0.0,0.0,Napier,
Mohammad Naim,Pallekele International Cricket Stadium,1.0,32.0,29.0,1.0,1.0,29.0,110.34,1.1,,,,,0.0,0.0,Kandy,
Mohammad Naim,Saurashtra Cricket Association Stadium,1.0,36.0,31.0,5.0,0.0,31.0,116.13,1.16,,,,,0.0,0.0,Rajkot,
Mohammad Naim,Seddon Park,1.0,27.0,19.0,5.0,0.0,19.0,142.11,1.42,,,,,0.0,0.0,Hamilton,
Mohammad Naim,Sharjah Cricket Stadium,2.0,79.0,71.0,8.0,0.0,71.0,111.27,1.11,,,,,0.0,0.0,Sharjah,
Mohammad Naim,"Shere Bangla National Stadium, Mirpur",16.0,292.0,348.0,21.0,6.0,348.0,83.91,0.84,,,,,0.0,0.0,Dhaka,
Mohammad Naim,"Vidarbha Cricket Association Stadium, Jamtha",1.0,81.0,49.0,10.0,2.0,49.0,165.31,1.65,,,,,0.0,0.0,Nagpur,
Mohammad Naim,"Zayed Cricket Stadium, Abu Dhabi",2.0,14.0,19.0,1.0,0.0,19.0,73.68,0.74,,,,,0.0,0.0,Abu Dhabi,
Mohammad Naveed,Dubai International Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,6.0,1.0,,
Mohammad Naveed,ICC Academy,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,9.0,14.0,3.86,0.64,Dubai,
Mohammad Naveed,Shere Bangla National Stadium,1.0,8.0,7.0,2.0,0.0,7.0,114.29,1.14,2.0,14.0,16.0,14.0,6.86,1.14,Mirpur,
Mohammad Nawaz,Adelaide Oval,1.0,4.0,13.0,0.0,0.0,13.0,30.77,0.31,,,,,0.0,0.0,Adelaide,
Mohammad Nawaz,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2.0,11.0,14.0,0.0,1.0,14.0,78.57,0.79,3.0,68.0,70.0,68.0,6.18,1.03,Lauderhill,
Mohammad Nawaz,Dubai International Cricket Stadium,10.0,150.0,115.0,13.0,7.0,115.0,130.43,1.3,9.0,148.0,169.0,148.0,6.85,1.14,,
Mohammad Nawaz,"Gaddafi Stadium, Lahore",4.0,21.0,21.0,1.0,1.0,21.0,100.0,1.0,5.0,85.0,122.0,85.0,8.61,1.44,Lahore,
Mohammad Nawaz,"Hagley Oval, Christchurch",7.0,129.0,83.0,9.0,8.0,83.0,155.42,1.55,7.0,162.0,228.0,162.0,8.44,1.41,Christchurch,
Mohammad Nawaz,Melbourne Cricket Ground,2.0,14.0,14.0,2.0,0.0,14.0,100.0,1.0,1.0,27.0,45.0,27.0,10.0,1.67,,
Mohammad Nawaz,"National Stadium, Karachi",5.0,55.0,43.0,5.0,2.0,43.0,127.91,1.28,7.0,164.0,226.0,164.0,8.27,1.38,Karachi,
Mohammad Nawaz,Perth Stadium,1.0,22.0,18.0,1.0,1.0,18.0,122.22,1.22,1.0,12.0,11.0,12.0,5.5,0.92,Perth,
Mohammad Nawaz,Rawalpindi Cricket Stadium,1.0,36.0,23.0,4.0,2.0,23.0,156.52,1.57,1.0,27.0,26.0,27.0,5.78,0.96,,
Mohammad Nawaz,Sharjah Cricket Stadium,2.0,62.0,42.0,5.0,3.0,42.0,147.62,1.48,3.0,56.0,56.0,56.0,6.0,1.0,Sharjah,
Mohammad Nawaz,"Shere Bangla National Stadium, Mirpur",5.0,52.0,32.0,4.0,4.0,32.0,162.5,1.62,6.0,90.0,88.0,90.0,5.87,0.98,Dhaka,
Mohammad Nawaz,Sydney Cricket Ground,1.0,28.0,23.0,4.0,1.0,23.0,121.74,1.22,2.0,18.0,14.0,18.0,4.67,0.78,,
Mohammad Nawaz,"University Oval, Dunedin",1.0,28.0,16.0,2.0,2.0,16.0,175.0,1.75,1.0,25.0,44.0,25.0,10.56,1.76,Dunedin,
Mohammad Nawaz,"Zayed Cricket Stadium, Abu Dhabi",1.0,38.0,24.0,3.0,3.0,24.0,158.33,1.58,,,,,0.0,0.0,Abu Dhabi,
Mohammad Rizlan,Indian Association Ground,1.0,6.0,8.0,1.0,0.0,8.0,75.0,0.75,,,,,0.0,0.0,Singapore,
Mohammad Rizwan,Adelaide Oval,1.0,32.0,32.0,2.0,1.0,32.0,100.0,1.0,,,,,0.0,0.0,Adelaide,
Mohammad Rizwan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Brisbane,
Mohammad Rizwan,"Castle Avenue, Dublin",3.0,132.0,90.0,10.0,7.0,90.0,146.67,1.47,,,,,0.0,0.0,Dublin,
Mohammad Rizwan,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",1.0,17.0,18.0,3.0,0.0,18.0,94.44,0.94,,,,,0.0,0.0,Lauderhill,
Mohammad Rizwan,Dubai International Cricket Stadium,7.0,335.0,284.0,24.0,11.0,284.0,117.96,1.18,,,,,0.0,0.0,,
Mohammad Rizwan,Eden Park,1.0,17.0,17.0,3.0,0.0,17.0,100.0,1.0,,,,,0.0,0.0,Auckland,
Mohammad Rizwan,"Eden Park, Auckland",1.0,25.0,15.0,2.0,2.0,15.0,166.67,1.67,,,,,0.0,0.0,Auckland,
Mohammad Rizwan,"Edgbaston, Birmingham",1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,Birmingham,
Mohammad Rizwan,Gaddafi Stadium,5.0,208.0,150.0,17.0,10.0,150.0,138.67,1.39,,,,,0.0,0.0,Lahore,
Mohammad Rizwan,"Gaddafi Stadium, Lahore",6.0,151.0,126.0,11.0,5.0,126.0,119.84,1.2,,,,,0.0,0.0,Lahore,
Mohammad Rizwan,"Grand Prairie Stadium, Dallas",1.0,9.0,8.0,0.0,1.0,8.0,112.5,1.12,,,,,0.0,0.0,Dallas,
Mohammad Rizwan,"Hagley Oval, Christchurch",7.0,329.0,276.0,28.0,4.0,276.0,119.2,1.19,,,,,0.0,0.0,Christchurch,
Mohammad Rizwan,Harare Sports Club,5.0,235.0,191.0,18.0,5.0,191.0,123.04,1.23,,,,,0.0,0.0,,
Mohammad Rizwan,"Headingley, Leeds",1.0,37.0,30.0,3.0,1.0,30.0,123.33,1.23,,,,,0.0,0.0,Leeds,
Mohammad Rizwan,"Kennington Oval, London",1.0,23.0,16.0,3.0,0.0,16.0,143.75,1.44,,,,,0.0,0.0,London,
Mohammad Rizwan,"Kingsmead, Durban",1.0,74.0,65.0,5.0,3.0,65.0,113.85,1.14,,,,,0.0,0.0,Durban,
Mohammad Rizwan,Manuka Oval,1.0,14.0,16.0,1.0,0.0,16.0,87.5,0.88,,,,,0.0,0.0,Canberra,
Mohammad Rizwan,McLean Park,1.0,89.0,60.0,10.0,3.0,60.0,148.33,1.48,,,,,0.0,0.0,Napier,
Mohammad Rizwan,Melbourne Cricket Ground,2.0,19.0,28.0,1.0,1.0,28.0,67.86,0.68,,,,,0.0,0.0,,
Mohammad Rizwan,"Nassau County International Cricket Stadium, New York",2.0,84.0,98.0,3.0,2.0,98.0,85.71,0.86,,,,,0.0,0.0,New York,
Mohammad Rizwan,"National Stadium, Karachi",7.0,455.0,314.0,45.0,11.0,314.0,144.9,1.45,,,,,0.0,0.0,Karachi,
Mohammad Rizwan,Newlands,1.0,2.0,2.0,0.0,0.0,2.0,100.0,1.0,,,,,0.0,0.0,Cape Town,
Mohammad Rizwan,"Old Trafford, Manchester",1.0,76.0,58.0,5.0,3.0,58.0,131.03,1.31,,,,,0.0,0.0,Manchester,
Mohammad Rizwan,Perth Stadium,3.0,63.0,56.0,6.0,1.0,56.0,112.5,1.12,,,,,0.0,0.0,Perth,
Mohammad Rizwan,"Providence Stadium, Guyana",1.0,46.0,37.0,2.0,2.0,37.0,124.32,1.24,,,,,0.0,0.0,Providence,
Mohammad Rizwan,R Premadasa Stadium,1.0,17.0,18.0,1.0,0.0,18.0,94.44,0.94,,,,,0.0,0.0,Colombo,
Mohammad Rizwan,Rawalpindi Cricket Stadium,4.0,165.0,122.0,12.0,5.0,122.0,135.25,1.35,,,,,0.0,0.0,,
Mohammad Rizwan,Seddon Park,1.0,22.0,20.0,4.0,0.0,20.0,110.0,1.1,,,,,0.0,0.0,Hamilton,
Mohammad Rizwan,"Seddon Park, Hamilton",1.0,7.0,5.0,0.0,1.0,5.0,140.0,1.4,,,,,0.0,0.0,Hamilton,
Mohammad Rizwan,Sharjah Cricket Stadium,4.0,150.0,138.0,15.0,2.0,138.0,108.7,1.09,,,,,0.0,0.0,Sharjah,
Mohammad Rizwan,"Shere Bangla National Stadium, Mirpur",3.0,90.0,103.0,7.0,1.0,103.0,87.38,0.87,,,,,0.0,0.0,Dhaka,
Mohammad Rizwan,SuperSport Park,1.0,26.0,22.0,3.0,0.0,22.0,118.18,1.18,,,,,0.0,0.0,Centurion,
Mohammad Rizwan,"SuperSport Park, Centurion",3.0,84.0,64.0,6.0,2.0,64.0,131.25,1.31,,,,,0.0,0.0,Centurion,
Mohammad Rizwan,Sydney Cricket Ground,4.0,108.0,109.0,8.0,1.0,109.0,99.08,0.99,,,,,0.0,0.0,,
Mohammad Rizwan,The Wanderers Stadium,1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Johannesburg,
Mohammad Rizwan,"The Wanderers Stadium, Johannesburg",2.0,74.0,55.0,9.0,2.0,55.0,134.55,1.35,,,,,0.0,0.0,Johannesburg,
Mohammad Rizwan,"Trent Bridge, Nottingham",1.0,63.0,42.0,8.0,1.0,42.0,150.0,1.5,,,,,0.0,0.0,Nottingham,
Mohammad Rizwan,"University Oval, Dunedin",1.0,24.0,21.0,0.0,2.0,21.0,114.29,1.14,,,,,0.0,0.0,Dunedin,
Mohammad Rizwan,Westpac Stadium,1.0,4.0,4.0,1.0,0.0,4.0,100.0,1.0,,,,,0.0,0.0,Wellington,
Mohammad Rizwan,"Zayed Cricket Stadium, Abu Dhabi",1.0,79.0,50.0,8.0,4.0,50.0,158.0,1.58,,,,,0.0,0.0,Abu Dhabi,
Mohammad Saifuddin,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),3.0,24.0,9.0,2.0,2.0,9.0,266.67,2.67,3.0,77.0,69.0,77.0,5.38,0.9,Al Amarat,
Mohammad Saifuddin,Dubai International Cricket Stadium,1.0,4.0,7.0,0.0,0.0,7.0,57.14,0.57,3.0,62.0,103.0,62.0,9.97,1.66,,
Mohammad Saifuddin,"Hagley Oval, Christchurch",2.0,4.0,6.0,0.0,0.0,6.0,66.67,0.67,2.0,50.0,90.0,50.0,10.8,1.8,Christchurch,
Mohammad Saifuddin,Harare Sports Club,1.0,19.0,16.0,1.0,1.0,16.0,118.75,1.19,3.0,74.0,117.0,74.0,9.49,1.58,,
Mohammad Saifuddin,Mangaung Oval,1.0,39.0,29.0,3.0,1.0,29.0,134.48,1.34,1.0,12.0,21.0,12.0,10.5,1.75,Bloemfontein,
Mohammad Saifuddin,McLean Park,1.0,3.0,6.0,0.0,0.0,6.0,50.0,0.5,1.0,19.0,35.0,19.0,11.05,1.84,Napier,
Mohammad Saifuddin,Pallekele International Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,18.0,22.0,18.0,7.33,1.22,Kandy,
Mohammad Saifuddin,R Premadasa Stadium,1.0,6.0,5.0,1.0,0.0,5.0,120.0,1.2,2.0,36.0,47.0,36.0,7.83,1.31,Colombo,
Mohammad Saifuddin,Rangiri Dambulla International Stadium,1.0,6.0,2.0,1.0,0.0,2.0,300.0,3.0,1.0,19.0,21.0,19.0,6.63,1.11,Dambulla,
Mohammad Saifuddin,Seddon Park,1.0,34.0,36.0,3.0,1.0,36.0,94.44,0.94,1.0,26.0,45.0,26.0,10.38,1.73,Hamilton,
Mohammad Saifuddin,Senwes Park,1.0,23.0,28.0,1.0,1.0,28.0,82.14,0.82,1.0,24.0,53.0,24.0,13.25,2.21,Potchefstroom,
Mohammad Saifuddin,Sharjah Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,20.0,38.0,20.0,11.4,1.9,Sharjah,
Mohammad Saifuddin,"Shere Bangla National Stadium, Mirpur",5.0,60.0,60.0,5.0,2.0,60.0,100.0,1.0,13.0,282.0,375.0,282.0,7.98,1.33,Dhaka,
Mohammad Saifuddin,Sylhet International Cricket Stadium,2.0,21.0,25.0,1.0,1.0,25.0,84.0,0.84,2.0,33.0,59.0,33.0,10.73,1.79,,
Mohammad Saifuddin,Zahur Ahmed Chowdhury Stadium,1.0,6.0,2.0,1.0,0.0,2.0,300.0,3.0,1.0,24.0,15.0,24.0,3.75,0.62,Chattogram,
Mohammad Saifuddin,"Zahur Ahmed Chowdhury Stadium, Chattogram",,0.0,,0.0,0.0,0.0,,,3.0,78.0,96.0,78.0,7.38,1.23,Chattogram,
Mohammad Sami,Gaddafi Stadium,,0.0,,0.0,0.0,0.0,,,1.0,5.0,12.0,5.0,14.4,2.4,Lahore,
Mohammad Sami,Shere Bangla National Stadium,,0.0,,0.0,0.0,0.0,,,1.0,8.0,4.0,8.0,3.0,0.5,Mirpur,
Mohammad Shahzad,Sheikh Zayed Stadium,2.0,14.0,13.0,0.0,1.0,13.0,107.69,1.08,2.0,7.0,13.0,7.0,11.14,1.86,Abu Dhabi,
Mohammad Shahzad,Shere Bangla National Stadium,2.0,12.0,11.0,1.0,0.0,11.0,109.09,1.09,2.0,20.0,23.0,20.0,6.9,1.15,Mirpur,
Mohammad Wasim,Adelaide Oval,,0.0,,0.0,0.0,0.0,,,1.0,5.0,10.0,5.0,12.0,2.0,Adelaide,
Mohammad Wasim,"Hagley Oval, Christchurch",,0.0,,0.0,0.0,0.0,,,2.0,25.0,26.0,25.0,6.24,1.04,Christchurch,
Mohammad Wasim,Perth Stadium,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,1.0,3.0,0.0,3.0,0.0,0.0,Perth,
Mohammad Wasim,"Shere Bangla National Stadium, Mirpur",,0.0,,0.0,0.0,0.0,,,3.0,52.0,39.0,52.0,4.5,0.75,Dhaka,
Mohammed Faraazuddin,Mulpani Cricket Ground,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,Kathmandu,
Mohammed Irshad,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,1.0,9.0,15.0,9.0,10.0,1.67,Al Amarat,
Mohammed Irshad,"Mission Road Ground, Mong Kok, Hong Kong",1.0,12.0,3.0,0.0,2.0,3.0,400.0,4.0,1.0,3.0,6.0,3.0,12.0,2.0,Mong Kok,
Mohammed Nadeem,Indian Association Ground,,0.0,,0.0,0.0,0.0,,,1.0,5.0,6.0,5.0,7.2,1.2,Singapore,
Mohammed Qasim,"Moara Vlasiei Cricket Ground, Ilfov County",1.0,3.0,4.0,0.0,0.0,4.0,75.0,0.75,,,,,0.0,0.0,Ilfov County,
Mohammed Shami,Adelaide Oval,,0.0,,0.0,0.0,0.0,,,1.0,10.0,22.0,10.0,13.2,2.2,Adelaide,
Mohammed Shami,Dubai International Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,23.0,43.0,23.0,11.22,1.87,,
Mohammed Shami,Melbourne Cricket Ground,,0.0,,0.0,0.0,0.0,,,2.0,7.0,8.0,7.0,6.86,1.14,,
Mohammed Shami,Sydney Cricket Ground,,0.0,,0.0,0.0,0.0,,,1.0,5.0,7.0,5.0,8.4,1.4,,
Mohammed Siraj,"Bay Oval, Mount Maunganui",,0.0,,0.0,0.0,0.0,,,1.0,25.0,25.0,25.0,6.0,1.0,Mount Maunganui,
Mohammed Siraj,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,0.0,,0.0,0.0,0.0,,,1.0,24.0,22.0,24.0,5.5,0.92,Dharamsala,
Mohammed Siraj,"Holkar Cricket Stadium, Indore",1.0,5.0,7.0,1.0,0.0,7.0,71.43,0.71,1.0,26.0,45.0,26.0,10.38,1.73,Indore,
Mohammed Siraj,"McLean Park, Napier",,0.0,,0.0,0.0,0.0,,,1.0,25.0,17.0,25.0,4.08,0.68,Napier,
Mohammed Siraj,"Nassau County International Cricket Stadium, New York",1.0,7.0,7.0,0.0,0.0,7.0,100.0,1.0,3.0,68.0,58.0,68.0,5.12,0.85,New York,
Mohammed Siraj,Pallekele International Cricket Stadium,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,55.0,61.0,55.0,6.65,1.11,Kandy,
Mohammed Siraj,"R.Premadasa Stadium, Khettarama",,0.0,,0.0,0.0,0.0,,,1.0,27.0,50.0,27.0,11.11,1.85,Colombo,
Mohammed Siraj,Saurashtra Cricket Association Stadium,,0.0,,0.0,0.0,0.0,,,1.0,25.0,53.0,25.0,12.72,2.12,Rajkot,
Mohammed Siraj,"Sawai Mansingh Stadium, Jaipur",,0.0,,0.0,0.0,0.0,,,1.0,25.0,41.0,25.0,9.84,1.64,Jaipur,
Mohammed Siraj,"St George's Park, Gqeberha",,0.0,,0.0,0.0,0.0,,,1.0,18.0,31.0,18.0,10.33,1.72,Gqeberha,
Mohammed Siraj,"The Wanderers Stadium, Johannesburg",1.0,2.0,1.0,0.0,0.0,1.0,200.0,2.0,1.0,19.0,13.0,19.0,4.11,0.68,Johannesburg,
Mohammed Siraj,Wankhede Stadium,,0.0,,0.0,0.0,0.0,,,1.0,26.0,45.0,26.0,10.38,1.73,Mumbai,
Mominul Haque,Queens Sports Club,,0.0,,0.0,0.0,0.0,,,1.0,7.0,13.0,7.0,11.14,1.86,Bulawayo,
Mosaddek Hossain,Adelaide Oval,1.0,1.0,4.0,0.0,0.0,4.0,25.0,0.25,,,,,0.0,0.0,Adelaide,
Mosaddek Hossain,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1.0,6.0,5.0,0.0,0.0,5.0,120.0,1.2,,,,,0.0,0.0,Brisbane,
Mosaddek Hossain,Eden Park,1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Auckland,
Mosaddek Hossain,"Hagley Oval, Christchurch",2.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,1.0,8.0,7.0,8.0,5.25,0.88,Christchurch,
Mosaddek Hossain,Harare Sports Club,,0.0,,0.0,0.0,0.0,,,1.0,6.0,8.0,6.0,8.0,1.33,,
Mosaddek Hossain,Sheikh Abu Naser Stadium,1.0,2.0,5.0,0.0,0.0,5.0,40.0,0.4,,,,,0.0,0.0,Khulna,
Mosaddek Hossain,"Shere Bangla National Stadium, Mirpur",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,Dhaka,
Mrittunjoy Chowdhury,Zhejiang University of Technology Cricket Field,1.0,2.0,6.0,0.0,0.0,6.0,33.33,0.33,1.0,5.0,14.0,5.0,16.8,2.8,Hangzhou,
Mudassar Bukhari,Dubai International Cricket Stadium,1.0,10.0,4.0,0.0,1.0,4.0,250.0,2.5,2.0,3.0,0.0,3.0,0.0,0.0,,
Mudassar Bukhari,Himachal Pradesh Cricket Association Stadium,1.0,3.0,2.0,0.0,0.0,2.0,150.0,1.5,1.0,7.0,10.0,7.0,8.57,1.43,Dharamsala,
Mudassar Bukhari,Sylhet Stadium,,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,,
Mudassar Bukhari,"The Village, Malahide",,0.0,,0.0,0.0,0.0,,,1.0,2.0,1.0,2.0,3.0,0.5,Dublin,
Mudassar Bukhari,VRA Ground,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,,,,,0.0,0.0,Amstelveen,
Muhammad Amir,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,15.0,13.0,3.0,0.0,13.0,115.38,1.15,1.0,5.0,4.0,5.0,4.8,0.8,Al Amarat,
Muhammad Amir,"Tribhuvan University International Cricket Ground, Kirtipur",3.0,9.0,13.0,1.0,0.0,13.0,69.23,0.69,2.0,13.0,20.0,13.0,9.23,1.54,Kirtipur,
Muhammad Amir,Zhejiang University of Technology Cricket Field,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,14.0,16.0,5.25,0.88,Hangzhou,
Muhammad Arfan,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,2.0,12.0,9.0,12.0,4.5,0.75,Al Amarat,
Muhammad Asim,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,1.0,11.0,14.0,11.0,7.64,1.27,Al Amarat,
Muhammad Asim,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),1.0,6.0,7.0,0.0,0.0,7.0,85.71,0.86,,,,,0.0,0.0,Al Amarat,
Muhammad Asim,"ICC Academy, Dubai",1.0,8.0,5.0,1.0,0.0,5.0,160.0,1.6,,,,,0.0,0.0,Dubai,
Muhammad Burhan,"Moara Vlasiei Cricket Ground, Ilfov County",,0.0,,0.0,0.0,0.0,,,1.0,6.0,8.0,6.0,8.0,1.33,Ilfov County,
Muhammad Farooq,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,4.0,24.0,38.0,24.0,9.5,1.58,Al Amarat,
Muhammad Farooq,"Wanderers Cricket Ground, Windhoek",1.0,4.0,6.0,0.0,0.0,6.0,66.67,0.67,1.0,9.0,11.0,9.0,7.33,1.22,Windhoek,
Muhammad Jawadullah,"ICC Academy, Dubai",,0.0,,0.0,0.0,0.0,,,1.0,6.0,12.0,6.0,12.0,2.0,Dubai,
Muhammad Jawadullah,Mulpani Cricket Ground,,0.0,,0.0,0.0,0.0,,,2.0,24.0,23.0,24.0,5.75,0.96,Kathmandu,
Muhammad Jawadullah,Sharjah Cricket Stadium,1.0,6.0,5.0,1.0,0.0,5.0,120.0,1.2,4.0,84.0,138.0,84.0,9.86,1.64,Sharjah,
Muhammad Jawadullah,"Tribhuvan University International Cricket Ground, Kirtipur",,0.0,,0.0,0.0,0.0,,,1.0,3.0,0.0,3.0,0.0,0.0,Kirtipur,
Muhammad Jawadullah,"Wanderers Cricket Ground, Windhoek",,0.0,,0.0,0.0,0.0,,,4.0,32.0,44.0,32.0,8.25,1.38,Windhoek,
Muhammad Jawadullah,"West End Park International Cricket Stadium, Doha",,0.0,,0.0,0.0,0.0,,,1.0,14.0,29.0,14.0,12.43,2.07,Doha,
Muhammad Jawadullah,"Zayed Cricket Stadium, Abu Dhabi",,0.0,,0.0,0.0,0.0,,,1.0,4.0,5.0,4.0,7.5,1.25,Abu Dhabi,
Muhammad Kaleem,Shere Bangla National Stadium,2.0,17.0,17.0,1.0,1.0,17.0,100.0,1.0,,,,,0.0,0.0,Mirpur,
Muhammad Kashif,Indian Association Ground,1.0,21.0,14.0,1.0,2.0,14.0,150.0,1.5,,,,,0.0,0.0,Singapore,
Muhammad Khan,Zhejiang University of Technology Cricket Field,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,Hangzhou,
Muhammad Muneeb,Dreux Sport Cricket Club,1.0,2.0,2.0,0.0,0.0,2.0,100.0,1.0,,,,,0.0,0.0,Dreux,
Muhammad Nadir,"Gahanga International Cricket Stadium, Rwanda",,0.0,,0.0,0.0,0.0,,,2.0,20.0,16.0,20.0,4.8,0.8,Kigali City,
Muhammad Nadir,"Ruaraka Sports Club Ground, Nairobi",1.0,5.0,3.0,1.0,0.0,3.0,166.67,1.67,1.0,3.0,1.0,3.0,2.0,0.33,Nairobi,
Muhammad Nadir,"Wanderers Cricket Ground, Windhoek",2.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,1.0,16.0,19.0,16.0,7.12,1.19,Windhoek,
Muhammad Rohid,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,1.0,13.0,16.0,13.0,7.38,1.23,Al Amarat,
Muhammad Rohid,Dubai International Cricket Stadium,1.0,2.0,1.0,0.0,0.0,1.0,200.0,2.0,2.0,32.0,53.0,32.0,9.94,1.66,,
Muhammad Rohid,Sharjah Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,24.0,21.0,24.0,5.25,0.88,Sharjah,
Muhammad Rohid,"Zayed Cricket Stadium, Abu Dhabi",,0.0,,0.0,0.0,0.0,,,1.0,2.0,7.0,2.0,21.0,3.5,Abu Dhabi,
Muhammad Saqib,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,4.0,32.0,53.0,32.0,9.94,1.66,Al Amarat,
Muhammad Saqlain,"Moara Vlasiei Cricket Ground, Ilfov County",,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,Ilfov County,
Muhammad Tanveer,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,15.0,14.0,2.0,0.0,14.0,107.14,1.07,,,,,0.0,0.0,Al Amarat,
Muhammad Tanveer,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),1.0,5.0,5.0,0.0,0.0,5.0,100.0,1.0,,,,,0.0,0.0,Al Amarat,
Muhammad Tanveer,Indian Association Ground,1.0,2.0,6.0,0.0,0.0,6.0,33.33,0.33,,,,,0.0,0.0,Singapore,
Muhammad Umar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,7.0,10.0,1.0,0.0,10.0,70.0,0.7,,,,,0.0,0.0,Al Amarat,
Muhammad Umar,"ICC Academy, Dubai",1.0,2.0,4.0,0.0,0.0,4.0,50.0,0.5,,,,,0.0,0.0,Dubai,
Muhammad Umar,"Mission Road Ground, Mong Kok, Hong Kong",2.0,4.0,7.0,0.0,0.0,7.0,57.14,0.57,,,,,0.0,0.0,Mong Kok,
Muhammad Usman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,,,,,0.0,0.0,Al Amarat,
Muhammad Usman,Dubai International Cricket Stadium,1.0,11.0,6.0,2.0,0.0,6.0,183.33,1.83,,,,,0.0,0.0,,
Muhammad Usman,ICC Academy,1.0,7.0,2.0,0.0,1.0,2.0,350.0,3.5,,,,,0.0,0.0,Dubai,
Muhammad Usman,Sheikh Zayed Stadium,2.0,38.0,25.0,4.0,1.0,25.0,152.0,1.52,,,,,0.0,0.0,Abu Dhabi,
Muhammad Usman,Shere Bangla National Stadium,2.0,24.0,9.0,1.0,3.0,9.0,266.67,2.67,,,,,0.0,0.0,Mirpur,
Muhammad Wafiq,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,Al Amarat,
