player_name,opponent_team,matches_bat,runs,balls_bat,fours,sixes,dismissals,strike_rate,avg_bat,matches_bowl,balls_bowl,runs_conceded,wickets,economy,avg_bowl
Sompal Kami,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,8.0,3.0,0.5
Sompal Kami,Oman,3.0,17.0,17.0,1.0,1.0,17.0,100.0,1.0,4.0,25.0,25.0,25.0,6.0,1.0
Sompal Kami,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,59.0,42.0,8.43,1.4
Soumya Sarkar,India,4.0,24.0,25.0,2.0,1.0,25.0,96.0,0.96,1.0,9.0,9.0,9.0,6.0,1.0
Soumya Sarkar,New Zealand,2.0,17.0,12.0,2.0,1.0,12.0,141.67,1.42,0.0,0.0,0.0,0.0,0.0,0.0
Soumya Sarkar,Oman,1.0,4.0,7.0,1.0,0.0,7.0,57.14,0.57,0.0,0.0,0.0,0.0,0.0,0.0
Soumya Sarkar,Pakistan,4.0,29.0,31.0,2.0,0.0,31.0,93.55,0.94,2.0,7.0,7.0,7.0,6.0,1.0
Soumya Sarkar,United States of America,2.0,18.0,10.0,3.0,0.0,10.0,180.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Soumya Sarkar,Zimbabwe,7.0,43.0,37.0,3.0,2.0,37.0,116.22,1.16,2.0,5.0,2.0,5.0,2.4,0.4
Sufiyan Muqeem,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,10.0,1.67
Sufiyan Muqeem,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,6.0,9.0,1.5
Sufiyan Muqeem,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,1.71,0.29
Sufiyan Muqeem,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,13.0,5.08,0.85
Tanvir Islam,New Zealand,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Tanzid Hasan,India,2.0,15.0,17.0,3.0,0.0,17.0,88.24,0.88,0.0,0.0,0.0,0.0,0.0,0.0
Tanzid Hasan,Nepal,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzid Hasan,Netherlands,1.0,3.0,2.0,0.0,0.0,2.0,150.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Tanzid Hasan,Pakistan,5.0,107.0,76.0,10.0,7.0,76.0,140.79,1.41,0.0,0.0,0.0,0.0,0.0,0.0
Tanzid Hasan,United States of America,2.0,29.0,26.0,1.0,2.0,26.0,111.54,1.12,0.0,0.0,0.0,0.0,0.0,0.0
Tanzid Hasan,Zimbabwe,4.0,40.0,32.0,5.0,0.0,32.0,125.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
Tanzim Hasan Sakib,India,3.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,3.0,23.0,20.0,23.0,5.22,0.87
Tanzim Hasan Sakib,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.5
Tanzim Hasan Sakib,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,3.0,0.5
Tanzim Hasan Sakib,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,14.0,2.33
Tanzim Hasan Sakib,Pakistan,5.0,76.0,53.0,3.0,6.0,53.0,143.4,1.43,6.0,116.0,144.0,116.0,7.45,1.24
Tanzim Hasan Sakib,United States of America,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,11.0,3.0,11.0,1.64,0.27
Tanzim Hasan Sakib,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,6.0,13.0,2.17
Taskin Ahmed,India,3.0,9.0,13.0,1.0,0.0,13.0,69.23,0.69,3.0,17.0,19.0,17.0,6.71,1.12
Taskin Ahmed,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Taskin Ahmed,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,6.0,1.0
Taskin Ahmed,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,15.0,14.0,6.43,1.07
Taskin Ahmed,New Zealand,1.0,5.0,3.0,1.0,0.0,3.0,166.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0
Taskin Ahmed,Oman,1.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,2.0,13.0,18.0,13.0,8.31,1.38
Taskin Ahmed,Pakistan,6.0,24.0,26.0,2.0,1.0,26.0,92.31,0.92,9.0,189.0,221.0,189.0,7.02,1.17
Taskin Ahmed,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,22.0,23.0,5.74,0.96
Tayyab Tahir,Zimbabwe,2.0,8.0,11.0,0.0,0.0,11.0,72.73,0.73,0.0,0.0,0.0,0.0,0.0,0.0
Tilak Varma,Bangladesh,2.0,22.0,17.0,0.0,2.0,17.0,129.41,1.29,2.0,14.0,7.0,14.0,3.0,0.5
Tilak Varma,Nepal,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tilak Varma,Pakistan,3.0,130.0,105.0,7.0,7.0,105.0,123.81,1.24,1.0,6.0,9.0,6.0,9.0,1.5
Towhid Hridoy,England,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Towhid Hridoy,India,5.0,32.0,31.0,3.0,1.0,31.0,103.23,1.03,0.0,0.0,0.0,0.0,0.0,0.0
Towhid Hridoy,Nepal,1.0,5.0,3.0,1.0,0.0,3.0,166.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0
Towhid Hridoy,New Zealand,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Towhid Hridoy,Pakistan,6.0,88.0,95.0,5.0,3.0,95.0,92.63,0.93,1.0,2.0,5.0,2.0,15.0,2.5
Towhid Hridoy,United States of America,2.0,25.0,25.0,1.0,1.0,25.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Towhid Hridoy,Zimbabwe,4.0,29.0,23.0,1.0,1.0,23.0,126.09,1.26,0.0,0.0,0.0,0.0,0.0,0.0
Usman Khan,India,1.0,2.0,5.0,0.0,0.0,5.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Usman Khan,Zimbabwe,1.0,2.0,4.0,0.0,0.0,4.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Vikramjit Singh,Bangladesh,4.0,41.0,39.0,4.0,1.0,39.0,105.13,1.05,1.0,3.0,14.0,3.0,28.0,4.67
Vikramjit Singh,Canada,2.0,8.0,7.0,1.0,0.0,7.0,114.29,1.14,1.0,7.0,7.0,7.0,6.0,1.0
Vikramjit Singh,India,1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vikramjit Singh,Namibia,1.0,5.0,2.0,1.0,0.0,2.0,250.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Vikramjit Singh,Nepal,2.0,37.0,26.0,3.0,3.0,26.0,142.31,1.42,1.0,2.0,6.0,2.0,18.0,3.0
Vikramjit Singh,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,6.0,1.0
Washington Sundar,Bangladesh,1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,10.0,118.0,119.0,118.0,6.05,1.01
Washington Sundar,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,6.0,1.0
Washington Sundar,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,4.0,13.5,2.25
Washington Sundar,Zimbabwe,1.0,9.0,10.0,0.0,0.0,10.0,90.0,0.9,4.0,12.0,13.0,12.0,6.5,1.08
Zeeshan Maqsood,Bangladesh,2.0,12.0,19.0,0.0,1.0,19.0,63.16,0.63,1.0,9.0,14.0,9.0,9.33,1.56
Zeeshan Maqsood,Canada,3.0,57.0,36.0,4.0,3.0,36.0,158.33,1.58,5.0,38.0,35.0,38.0,5.53,0.92
Zeeshan Maqsood,Nepal,2.0,13.0,9.0,2.0,0.0,9.0,144.44,1.44,5.0,28.0,25.0,28.0,5.36,0.89
